,ref_url,submitter_name,submitter_email,submitter_institution,generation_date,method,smiles,ref_mols,original ID,ID,ROMol,inchikey,tags,ref_pdb,alias,HIPPO ID,original SMILES
0,https://hippo.winokan.com,Max Winokan,max.winokan@diamond.ac.uk,DLS,2024-05-03,base_curated,smiles,fragment inspirations,original ID,ver_1.2,<rdkit.Chem.rdchem.Mol object at 0x166f582e0>,,,,,,
1,None,None,None,,None,None,,"cx0892a,cx0281a",CHIKVMac-DLS-JA001,CHIKVMac-DLS-JA001,<rdkit.Chem.rdchem.Mol object at 0x166f59150>,WRQXFZOITXUYML-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0281a,CHIKVMac-DLS-JA001,325,Cn1nccc1C(=O)NCc1csc(-c2ncn[nH]2)n1
2,None,None,None,,None,None,,"cx0406a,cx0281a",CHIKVMac-DLS-JA002,CHIKVMac-DLS-JA002,<rdkit.Chem.rdchem.Mol object at 0x166f58350>,SCMCRGMETQKMMQ-RKDXNWHRSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0281a,CHIKVMac-DLS-JA002,326,Cc1nsc(N[C@@H]2CCC[C@H]2c2csc(-c3nc[nH]n3)n2)n1
3,None,None,None,,None,None,,"cx0441a,cx0316a",CHIKVMac-DLS-JA003,CHIKVMac-DLS-JA003,<rdkit.Chem.rdchem.Mol object at 0x166f59070>,WXVLITNXXROEMR-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0300a,CHIKVMac-DLS-JA003,327,CCc1nc(NC(=O)c2ccnc(NC3CC=CC3)c2)no1
4,None,None,None,,None,None,,"cx0314a,cx1114a",CHIKVMac-DLS-JA004,CHIKVMac-DLS-JA004,<rdkit.Chem.rdchem.Mol object at 0x166f59000>,LWEMDYODZODBHC-SSDOTTSWSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0300a,CHIKVMac-DLS-JA004,328,O=C1CC[C@H](Cn2cnccc2=O)N1
5,None,None,None,,None,None,,"cx0314a,cx1182a",CHIKVMac-DLS-JA005,CHIKVMac-DLS-JA005,<rdkit.Chem.rdchem.Mol object at 0x166f58f90>,UGYMLSSIEIESGU-MRVPVSSYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0300a,CHIKVMac-DLS-JA005,329,O=c1ccncn1C[C@H]1CCS(=O)(=O)C1
6,None,None,None,,None,None,,"cx1182a,cx0281a",CHIKVMac-DLS-JA006,CHIKVMac-DLS-JA006,<rdkit.Chem.rdchem.Mol object at 0x166f58f20>,KEEJZOXJZSAFNX-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0281a,CHIKVMac-DLS-JA006,330,O=S1(=O)CCc2nc(-c3nccs3)nn2C1
7,None,None,None,,None,None,,"cx1135b,cx0281a",CHIKVMac-DLS-JA007,CHIKVMac-DLS-JA007,<rdkit.Chem.rdchem.Mol object at 0x166f58eb0>,XFIKRGMSJGTWNE-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0281a,CHIKVMac-DLS-JA007,331,O=C1C=CC2=NC(c3nccs3)=NC2=N1
8,None,None,None,,None,None,,"cx0289a,cx0892a",CHIKVMac-DLS-JA008,CHIKVMac-DLS-JA008,<rdkit.Chem.rdchem.Mol object at 0x166f58e40>,KRUZICJRZZZCFH-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0289a,CHIKVMac-DLS-JA008,332,O=S(=O)(Nc1ccccn1)c1cccc(Cc2cccs2)c1O
9,None,None,None,,None,None,,"cx0289a,cx0892a",CHIKVMac-DLS-JA009,CHIKVMac-DLS-JA009,<rdkit.Chem.rdchem.Mol object at 0x166f58dd0>,JMNYKECVGSHROL-UHFFFAOYSA-N,"['merge', 'select (JA) [SeeSAR]', 'JA', 'SeeSAR']",cx0289a,CHIKVMac-DLS-JA009,333,O=C(NCc1cccs1)S(=O)(=O)Nc1ccccn1
10,None,None,None,,None,None,,"cx1402a,cx0316a",CHIKVMac-DLS-DF001,CHIKVMac-DLS-DF001,<rdkit.Chem.rdchem.Mol object at 0x166f58d60>,LKSJOAHCUYUSRB-UHFFFAOYSA-N,"['merge', 'DF', 'select (DF) [SeeSAR]', 'SeeSAR']",cx1454a,CHIKVMac-DLS-DF001,334,O=c1ccccn1Cc1noc(-c2cnc3[nH]ccc3c2)n1
11,None,None,None,,None,None,,"cx0317a,cx1402a",CHIKVMac-DLS-DF002,CHIKVMac-DLS-DF002,<rdkit.Chem.rdchem.Mol object at 0x166f58cf0>,OHSGHNZPVAYZHL-UHFFFAOYSA-N,"['merge', 'DF', 'select (DF) [SeeSAR]', 'SeeSAR']",cx1454a,CHIKVMac-DLS-DF002,335,Cc1[nH][nH]c(=O)c1CC(=O)Nc1cnc2[nH]ccc2c1
12,None,None,None,,None,None,,"cx1406a,cx0316a",CHIKVMac-DLS-DF003,CHIKVMac-DLS-DF003,<rdkit.Chem.rdchem.Mol object at 0x166f58c80>,PKGKYFTZAWPUOV-UHFFFAOYSA-N,"['merge', 'DF', 'select (DF) [SeeSAR]', 'SeeSAR']",cx1454a,CHIKVMac-DLS-DF003,336,Nc1ccc(-c2nc(Cn3ccccc3=O)no2)cn1
13,None,None,None,,None,None,,"cx0394a,cx0316a",CHIKVMac-DLS-DF004,CHIKVMac-DLS-DF004,<rdkit.Chem.rdchem.Mol object at 0x166f58c10>,UOYWXIITSWPSHI-UHFFFAOYSA-N,"['merge', 'DF', 'select (DF) [SeeSAR]', 'SeeSAR']",cx1454a,CHIKVMac-DLS-DF004,337,Cn1cc(C(N)=O)c(CCc2nc(Cn3ccccc3=O)no2)n1
14,None,None,None,,None,None,,"cx0892a,cx1203a",CHIKVMac-DLS-DF005,CHIKVMac-DLS-DF005,<rdkit.Chem.rdchem.Mol object at 0x166f58ac0>,DGASNXVGKHJXGC-UHFFFAOYSA-N,"['merge', 'DF', 'select (DF) [SeeSAR]', 'SeeSAR']",cx1454a,CHIKVMac-DLS-DF005,338,Cn1c(N)nc2cccc(NCc3cccs3)c21
15,None,None,None,,None,None,,"cx0892a,cx1203a",cx0892a-cx1203a,cx0892a-cx1203a,<rdkit.Chem.rdchem.Mol object at 0x166f58a50>,DIXNXVWQGJPPGN-UHFFFAOYSA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw', 'select (JA) [frag_pair_pure]']",cx0300a,cx0892a-cx1203a,339,Cc1c(N)nn2cccc(NCc3cccs3)c12
16,None,None,None,,None,None,,"cx0317a,cx1402a",cx0317a-cx1402a,cx0317a-cx1402a,<rdkit.Chem.rdchem.Mol object at 0x166f589e0>,ZJILPZZKKJHMJM-LLVKDONJSA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw']",cx0300a,cx0317a-cx1402a,341,CC1=C([C@@H](CO)OCc2c[nH]c3nccc-3c2)C(=O)N=N1
17,None,None,None,,None,None,,"cx0406a,cx0281a",cx0281a-cx0406a,cx0281a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f58900>,DMFAZENURPGKDR-QRTLGDNMSA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw', 'select (JA) [frag_pair_pure]']",cx0300a,cx0281a-cx0406a,343,Cc1nsc(N[C@@H]2CCC[C@]23CS[C@@H](c2nc[nH]n2)N3)n1
18,None,None,None,,None,None,,"cx0314a,cx1182a",cx1182a-cx0314a,cx1182a-cx0314a,<rdkit.Chem.rdchem.Mol object at 0x166f58890>,USFGAVIWCWJGDE-SHYZEUOFSA-N,"['fragmenstein', 'raw', 'select (HA) [frag_pair_pure]']",cx0300a,cx1182a-cx0314a,346,N[C@@H](c1nccc(O)n1)[C@H]1CS(=O)(=O)C[C@H]1O
19,None,None,None,,None,None,,"cx1406a,cx0316a",cx0316a-cx1406a,cx0316a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x166f58820>,DEYCAJGWGSVJCX-SNVBAGLBSA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw', 'select (JA) [frag_pair_pure]']",cx0300a,cx0316a-cx1406a,347,C[C@H](c1ccc(N)nc1)c1nc(Cn2ccccc2=O)no1
20,None,None,None,,None,None,,"cx1182a,cx0281a",cx0281a-cx1182a,cx0281a-cx1182a,<rdkit.Chem.rdchem.Mol object at 0x166f587b0>,FBHJHWAHVCAMAH-HTRCEHHLSA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw']",cx0300a,cx0281a-cx1182a,349,O=S1(=O)CC[C@]2(C1)NN[C@H](c1nccs1)N2
21,None,None,None,,None,None,,"cx0892a,cx0281a",cx0892a-cx0281a,cx0892a-cx0281a,<rdkit.Chem.rdchem.Mol object at 0x166f58270>,ZNHLZZKVXUVQKY-KWQFWETISA-N,"['select (DF) [frag_pair_pure]', 'fragmenstein', 'raw']",cx0300a,cx0892a-cx0281a,351,Cn1nccc1C(=O)NC[C@@H]1CC[C@@]2(NCNN2)S1
22,None,None,None,,None,None,,"cx0394a,cx0316a",cx0316a-cx0394a,cx0316a-cx0394a,<rdkit.Chem.rdchem.Mol object at 0x166f58510>,MDQYSLGJFFKBIH-OAHLLOKOSA-N,"['select (JA) [frag_pair_pure]', 'fragmenstein', 'raw']",cx0300a,cx0316a-cx0394a,352,Cn1cc(C(N)=O)c([C@@](C)(F)c2nc(Cn3ccccc3=O)no2)n1
23,None,None,None,,None,None,,"cx1372a,cx1305a",cx1372a-cx1305a,cx1372a-cx1305a,<rdkit.Chem.rdchem.Mol object at 0x166f586d0>,ZRMCIUVWUAZRDK-JTQLQIEISA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx1305a,785,N[C@]12CCC3=C1C(=CC=CN3)OC2
24,None,None,None,,None,None,,"cx1372a,cx0353a",cx1372a-cx0353a,cx1372a-cx0353a,<rdkit.Chem.rdchem.Mol object at 0x166f58740>,DRPPCXAOOGNDIZ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx0353a,792,Nc1ccc2cccc3c2c1N(O)C=C3
25,None,None,None,,None,None,,"cx1372a,cx0406a",cx1372a-cx0406a,cx1372a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f59380>,KXSCDLDOWHFTQS-KNDBQHFLSA-N,"['butcher: adenine', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'raw']",cx0300a,cx1372a-cx0406a,799,NC(=O)[C@H]1C[C@@H](Cl)[C@]2(CC[C@@H](CO)C2)C[C@H]1N
26,None,None,None,,None,None,,"cx1372a,cx0756a",cx1372a-cx0756a,cx1372a-cx0756a,<rdkit.Chem.rdchem.Mol object at 0x166f594d0>,PDJAWWUFDCOFLK-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx0756a,800,Nc1cc2c[nH]nc2c2ccnc(O)c12
27,None,None,None,,None,None,,"cx1372a,cx1417a",cx1372a-cx1417a,cx1372a-cx1417a,<rdkit.Chem.rdchem.Mol object at 0x166f59460>,NUNGWDWCSJIJQO-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx1417a,802,CCCc1ccc(N)c2c1c(C)nn2O
28,None,None,None,,None,None,,"cx1372a,cx1268a",cx1372a-cx1268a,cx1372a-cx1268a,<rdkit.Chem.rdchem.Mol object at 0x166f593f0>,IAFCMWMCCOCPMS-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx1268a,805,NC(=O)c1ccc(Cl)c2ccn(O)c12
29,None,None,None,,None,None,,"cx1372a,cx1379a",cx1372a-cx1379a,cx1372a-cx1379a,<rdkit.Chem.rdchem.Mol object at 0x166f59310>,HVOAJNGPZJWKMT-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1372a-cx1379a,807,CCc1ccc(N)c2c(O)cccc12
30,None,None,None,,None,None,,"cx0732a,cx1135a",cx0732a-cx1135a,cx0732a-cx1135a,<rdkit.Chem.rdchem.Mol object at 0x166f595b0>,ZJENMQHSGLZNHL-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx0732a-cx1135a,814,CN(Cc1cccc(=O)[nH]1)C(=O)c1cn[nH]c1
31,None,None,None,,None,None,,"cx0732a,cx0300a",cx0732a-cx0300a,cx0732a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f59620>,LDWRVYYEBGYWCU-DLOVCJGASA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0732a-cx0300a,815,CN(C(=O)c1cn[nH]c1)[C@H]1C[C@H](O)NC[C@@H]1NC(=O)c1cscn1
32,None,None,None,,None,None,,"cx0732a,cx1091a",cx0732a-cx1091a,cx0732a-cx1091a,<rdkit.Chem.rdchem.Mol object at 0x166f59700>,BUGKJGCKUVGRLJ-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0732a-cx1091a,821,CN(C(=O)c1cn[nH]c1)c1ccc(=O)n(CCO)c1
33,None,None,None,,None,None,,"cx0732a,cx0316a",cx0732a-cx0316a,cx0732a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x166f59770>,LWEAUJBENHSDRR-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0732a-cx0316a,822,CCc1nc(Cn2cc(N(C)C(=O)c3cn[nH]c3)ccc2=O)no1
34,None,None,None,,None,None,,"cx0544a,cx1194a",cx0544a-cx1194a,cx0544a-cx1194a,<rdkit.Chem.rdchem.Mol object at 0x166f597e0>,OYZLDUQCBJYBED-VIFPVBQESA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0544a-cx1194a,827,Cc1cc(CC[C@H](C)NC(N)=O)cc(N(C)NC=O)n1
35,None,None,None,,None,None,,"cx0544a,cx1076a",cx0544a-cx1076a,cx0544a-cx1076a,<rdkit.Chem.rdchem.Mol object at 0x166f59850>,VQTWUMRSZYGMRP-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0544a-cx1076a,829,CC(=O)Nc1cc(NC(N)=O)ccc1Br
36,None,None,None,,None,None,,"cx0544a,cx0406a",cx0544a-cx0406a,cx0544a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f598c0>,OAICSEFZSKZFMV-GXSJLCMTSA-N,"['butcher: adenine', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'raw']",cx0300a,cx0544a-cx0406a,831,NC(=O)Nc1cccc2c1OCc1nsc(N[C@@H]3CCC[C@H]3CO)c1-2
37,None,None,None,,None,None,,"cx0544a,cx0399a",cx0544a-cx0399a,cx0544a-cx0399a,<rdkit.Chem.rdchem.Mol object at 0x166f59930>,SFZFZUPXUOKJBE-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0544a-cx0399a,833,CC(=O)NC1=CC=C2C=C(C(N)=O)N=C21
38,None,None,None,,None,None,,"cx0544a,cx0316a",cx0544a-cx0316a,cx0544a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x166f599a0>,TYBDSUPMDPIPBB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0544a-cx0316a,834,NC(=O)Nc1cccc(NC(=O)CCc2nc(Cn3ccccc3=O)no2)c1
39,None,None,None,,None,None,,"cx1338a,cx1278a",cx1338a-cx1278a,cx1338a-cx1278a,<rdkit.Chem.rdchem.Mol object at 0x166f59a10>,UOLQJDYEMFOZBJ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1338a-cx1278a,843,COC(=O)c1cc(N)nc2ccccc12
40,None,None,None,,None,None,,"cx1338a,cx0477a",cx1338a-cx0477a,cx1338a-cx0477a,<rdkit.Chem.rdchem.Mol object at 0x166f59a80>,JMOTWXFAFYAFBE-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1338a-cx0477a,849,Nc1cc(CCO)c2ccccc2n1
41,None,None,None,,None,None,,"cx1338a,cx0300a",cx1338a-cx0300a,cx1338a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f59af0>,JAHJLJNEYRGXQB-RBSFLKMASA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1338a-cx0300a,855,CC[C@H](N)Nc1cccc([C@@H](CS)C(=O)N[C@@H]2CCC(=O)NC2)c1
42,None,None,None,,None,None,,"cx0544a,cx1371a",cx1371a-cx0544a,cx1371a-cx0544a,<rdkit.Chem.rdchem.Mol object at 0x166f59b60>,LYGDWOKYSJFDGU-CYKWSWCBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1371a-cx0544a,864,C/C=N/[C@]1(N)C[C@H](NC(N)=O)CCc2ccc(Cl)cc21
43,None,None,None,,None,None,,"cx1371a,cx0404a",cx1371a-cx0404a,cx1371a-cx0404a,<rdkit.Chem.rdchem.Mol object at 0x166f59bd0>,ZFYCTASOLWEMCR-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1371a-cx0404a,873,NC(=O)c1ccc2c(c1)COC2
44,None,None,None,,None,None,,"cx1371a,cx1402a",cx1371a-cx1402a,cx1371a-cx1402a,<rdkit.Chem.rdchem.Mol object at 0x166f59c40>,ZYGPPXFTVXWIOA-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1371a-cx1402a,886,Clc1ccc2c3c(nccc13)N=C2
45,None,None,None,,None,None,,"cx1371a,cx0300a",cx1371a-cx0300a,cx1371a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f59cb0>,SMVDAYWKXWVCAN-MRVPVSSYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1371a-cx0300a,890,NC(=O)c1ccc(C(=O)N[C@@H]2CCC(=O)NC2)c(Cl)c1
46,None,None,None,,None,None,,"cx1371a,cx1406a",cx1371a-cx1406a,cx1371a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x166f59d20>,JMUAYQTUOQUXMA-QMMMGPOBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1371a-cx1406a,892,N[C@H]1NCCNC2=C1CCC2
47,None,None,None,,None,None,,"cx1371a,cx1445a",cx1371a-cx1445a,cx1371a-cx1445a,<rdkit.Chem.rdchem.Mol object at 0x166f59d90>,SNMUYHVTHLCYQT-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1371a-cx1445a,895,NC(=O)c1cccc(Cl)c1O
48,None,None,None,,None,None,,"cx0620a,cx0398a",cx0620a-cx0398a,cx0620a-cx0398a,<rdkit.Chem.rdchem.Mol object at 0x166f59e00>,OWKLKRHPZVUBLO-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx0620a-cx0398a,898,CNc1c(C#N)ccc(Cn2cnc3ccccc32)c1O
49,None,None,None,,None,None,,"cx0522a,cx0317a",cx0522a-cx0317a,cx0522a-cx0317a,<rdkit.Chem.rdchem.Mol object at 0x166f59e70>,GFMRAFWNPGPAQG-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx0317a,914,CCOc1ncccc1C(=O)N(C)CC1=C(CCO)C(=O)N=N1
50,None,None,None,,None,None,,"cx0522a,cx0305a",cx0522a-cx0305a,cx0522a-cx0305a,<rdkit.Chem.rdchem.Mol object at 0x166f59ee0>,BQWBETSFXSQZSO-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx0305a,918,CCOc1c(C)cccc1C(=O)[N+](C)(C)[O-]
51,None,None,None,,None,None,,"cx0522a,cx1118a",cx0522a-cx1118a,cx0522a-cx1118a,<rdkit.Chem.rdchem.Mol object at 0x166f59f50>,FCGOSHSMTQLVEX-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx1118a,919,CCOc1ncccc1C(=O)N(C)Cc1ccc(O)nc1
52,None,None,None,,None,None,,"cx0522a,cx1135a",cx0522a-cx1135a,cx0522a-cx1135a,<rdkit.Chem.rdchem.Mol object at 0x166f59fc0>,CTECJTBKOFPTMY-JTQLQIEISA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx1135a,928,CCOc1ncccc1C(=O)N(C)[C@H]1CCC(=O)NN1
53,None,None,None,,None,None,,"cx0522a,cx0294a",cx0522a-cx0294a,cx0522a-cx0294a,<rdkit.Chem.rdchem.Mol object at 0x166f5a030>,NYMFCWGXQSAFPA-ONGXEEELSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx0294a,930,C[C@]1(F)CN(CCN)C[C@H](CCCNN)C1=O
54,None,None,None,,None,None,,"cx0522a,cx0300a",cx0522a-cx0300a,cx0522a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f5a0a0>,XDNZJEFLXPXFSR-CMTCILLRSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0522a-cx0300a,931,CCOc1ncccc1C(=O)N1/C=C(/c2cscn2)N[C@H]2CNC(=O)C[C@@H]2OC1
55,None,None,None,,None,None,,"cx0522a,cx0721a",cx0522a-cx0721a,cx0522a-cx0721a,<rdkit.Chem.rdchem.Mol object at 0x166f5a180>,BZRADJZUMXAQEU-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0522a-cx0721a,932,CCOc1ncccc1C(=O)N(C)CN(C)C(=O)CNC(=O)c1scnc1C
56,None,None,None,,None,None,,"cx0522a,cx1183a",cx0522a-cx1183a,cx0522a-cx1183a,<rdkit.Chem.rdchem.Mol object at 0x166f5a1f0>,CUONIIGLNBPCDQ-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0522a-cx1183a,939,CN(C)C(=O)c1cccc2c(CO)nc3ccccc3c12
57,None,None,None,,None,None,,"cx0398a,cx0824a",cx0398a-cx0824a,cx0398a-cx0824a,<rdkit.Chem.rdchem.Mol object at 0x166f5a260>,LKDGGWMXOHPRMI-HNNXBMFYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0398a-cx0824a,947,CN(c1ccncc1)[C@H]1CCN(c2ccccc2F)C1=O
58,None,None,None,,None,None,,"cx0398a,cx0300a",cx0398a-cx0300a,cx0398a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f5a2d0>,GALXDKHZCUFLNP-BLVKFPJESA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0398a-cx0300a,962,O=C1C[C@@]2(CCN(c3ccccc3F)C2=O)[C@H](CC(=O)c2cscn2)CN1
59,None,None,None,,None,None,,"cx0317a,cx0305a",cx0317a-cx0305a,cx0317a-cx0305a,<rdkit.Chem.rdchem.Mol object at 0x166f5a340>,GQXYNJMUNPQGML-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0317a-cx0305a,988,Cc1ccncc1NC(=O)Cn1[nH]c(=O)c(CCO)c1C
60,None,None,None,,None,None,,"cx0317a,cx0543a",cx0317a-cx0543a,cx0317a-cx0543a,<rdkit.Chem.rdchem.Mol object at 0x166f5a3b0>,STZRFKHEOQBQRQ-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0317a-cx0543a,997,Cc1c(CCO)c(=O)[nH]n1C(=O)c1ccco1
61,None,None,None,,None,None,,"cx0317a,cx1410a",cx0317a-cx1410a,cx0317a-cx1410a,<rdkit.Chem.rdchem.Mol object at 0x166f5a420>,LPTKFJPKUGXCQF-QMMMGPOBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0317a-cx1410a,1000,CC1=C([C@@H](CO)c2ccc3nc(N)sc3c2)C(=O)N=N1
62,None,None,None,,None,None,,"cx0317a,cx0441a",cx0317a-cx0441a,cx0317a-cx0441a,<rdkit.Chem.rdchem.Mol object at 0x166f5a490>,OXWVKFSSUNEWDS-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0317a-cx0441a,1005,Cc1c(CCO)c(=O)[nH]n1NC1CC=CC1
63,None,None,None,,None,None,,"cx1271a,cx0969a",cx1271a-cx0969a,cx1271a-cx0969a,<rdkit.Chem.rdchem.Mol object at 0x166f5a500>,KIKAFJHGAGCWDJ-GFCCVEGCSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1271a-cx0969a,1029,NC1=S(CO)c2ccccc2N1
